Client ID,Age,Gender,Annual Income,Investment Amount,Investment Preference,Transaction Frequency,Risk Tolerance,Engagement Score
6346,28,Male,62687,415050,Bonds,2,Low,67
6347,29,Male,90047,14554,Bonds,5,Medium,41
6348,51,Male,171263,234726,Bonds,11,High,19
6349,53,Female,84911,491024,Real Estate,7,Low,29
6350,67,Female,107303,374948,Real Estate,8,High,32
6351,39,Male,124165,238380,Stocks,17,High,10
6352,58,Female,130330,474869,Mutual Funds,12,Medium,64
6353,21,Female,122480,222670,Mutual Funds,18,High,91
6354,20,Male,64623,349308,Stocks,7,Low,93
6355,55,Female,143219,189869,Bonds,9,Medium,77
6356,43,Female,153089,18015,Mutual Funds,19,Low,20
6357,46,Male,80000,402950,Mutual Funds,14,Medium,28
6358,21,Male,101494,378319,Stocks,19,Medium,27
6359,50,Female,126172,64617,Bonds,18,High,77
6360,33,Male,72876,478914,Real Estate,15,Medium,25
6361,21,Female,148217,185664,Real Estate,4,Medium,29
6362,48,Male,120688,115041,Mutual Funds,13,High,15
6363,34,Male,134065,80195,Real Estate,5,Medium,45
6364,31,Male,96224,387747,Stocks,12,Medium,45
6365,56,Male,55365,480547,Mutual Funds,17,Low,30
6366,47,Female,59663,431797,Mutual Funds,10,Low,38
6367,39,Male,134610,164989,Bonds,12,High,60
6368,58,Male,133376,255438,Real Estate,6,Medium,32
6369,43,Female,113275,219722,Bonds,12,High,50
6370,40,Female,153229,142715,Mutual Funds,13,High,71
6371,29,Female,171981,18269,Real Estate,17,High,35
6372,65,Female,90883,285502,Bonds,10,Low,97
6373,33,Male,42713,497069,Real Estate,19,High,76
6374,56,Female,173686,103029,Mutual Funds,5,Medium,87
6375,37,Male,128097,88857,Mutual Funds,5,Low,5
6376,43,Female,50734,398419,Mutual Funds,8,Low,31
6377,33,Male,191781,197830,Stocks,17,Low,80
6378,53,Female,183957,348398,Bonds,3,Medium,97
6379,31,Male,101622,369036,Bonds,16,High,53
6380,41,Male,108267,61235,Mutual Funds,19,High,1
6381,25,Female,174413,302448,Bonds,6,Low,86
6382,55,Male,69435,289316,Mutual Funds,10,Low,92
6383,64,Male,42976,78834,Bonds,16,High,69
6384,55,Male,112910,352875,Real Estate,13,Medium,68
6385,41,Male,166362,499221,Bonds,3,Low,65
6386,33,Female,160177,49857,Mutual Funds,8,Low,15
6387,35,Male,75812,146483,Bonds,8,Medium,52
6388,55,Male,141841,274969,Real Estate,7,Low,38
6389,44,Female,87907,101774,Real Estate,11,Medium,24
6390,51,Female,150992,174814,Real Estate,3,High,23
6391,52,Female,111876,385768,Mutual Funds,7,High,47
6392,64,Male,65655,467842,Stocks,11,Low,7
6393,55,Male,53997,456517,Mutual Funds,17,High,31
6394,39,Female,96876,421556,Real Estate,18,Medium,7
6395,37,Male,140233,294295,Bonds,9,Low,77
6396,57,Female,152660,48327,Real Estate,13,Medium,4
6397,22,Male,187085,145324,Stocks,15,High,54
6398,42,Female,62862,302458,Stocks,19,High,82
6399,51,Male,82448,205344,Real Estate,15,High,83
6400,64,Female,114612,314512,Mutual Funds,7,Low,80
6401,35,Male,148849,328254,Stocks,3,Medium,52
6402,24,Female,144060,395811,Real Estate,8,Low,82
6403,23,Male,92104,399888,Mutual Funds,13,High,80
6404,40,Male,69821,266003,Bonds,16,High,48
6405,59,Male,172007,464153,Mutual Funds,3,Low,95
6406,33,Female,42467,20322,Stocks,1,Medium,89
6407,58,Male,172145,226785,Mutual Funds,3,High,66
6408,50,Male,37691,409407,Mutual Funds,16,Medium,54
6409,33,Male,160115,435297,Bonds,1,High,92
6410,25,Female,185562,412881,Real Estate,18,Low,80
6411,31,Male,45688,328769,Mutual Funds,14,High,54
6412,35,Female,128505,60504,Bonds,7,Low,45
6413,36,Male,80650,442810,Stocks,3,Low,40
6414,64,Female,174901,62631,Real Estate,16,Low,35
6415,42,Female,164158,316383,Stocks,6,High,24
6416,33,Male,32590,192370,Real Estate,18,Medium,35
6417,26,Female,103396,371727,Mutual Funds,13,Medium,94
6418,65,Female,159797,233121,Mutual Funds,2,High,37
6419,51,Male,199248,270111,Real Estate,12,Low,75
6420,34,Female,97484,42018,Stocks,4,Medium,34
6421,63,Female,156484,188758,Stocks,9,Medium,24
6422,36,Female,132267,423011,Stocks,5,High,93
6423,60,Female,187367,457042,Mutual Funds,10,Low,4
6424,66,Male,68131,73774,Real Estate,6,Medium,50
6425,63,Female,41924,144585,Real Estate,1,High,94
6426,53,Female,134191,335418,Stocks,5,High,78
6427,24,Male,171923,337616,Mutual Funds,6,Low,24
6428,64,Male,37734,301748,Real Estate,19,High,98
6429,46,Female,150405,253319,Real Estate,11,Low,36
6430,42,Male,35293,232414,Stocks,15,Medium,79
6431,59,Male,83203,72104,Stocks,2,High,35
6432,33,Male,174892,113818,Real Estate,15,Medium,29
6433,34,Male,97827,101396,Mutual Funds,7,Low,36
6434,62,Male,173463,463445,Bonds,17,Low,68
6435,52,Male,71970,182887,Real Estate,12,Low,79
6436,50,Male,60796,9720,Real Estate,12,High,11
6437,54,Male,129345,45725,Mutual Funds,5,High,55
6438,36,Male,146245,311067,Real Estate,7,High,49
6439,47,Female,113127,472296,Bonds,2,Medium,79
6440,38,Female,66389,489356,Mutual Funds,13,Medium,57
6441,65,Female,33352,306437,Bonds,9,High,85
6442,42,Female,152143,217691,Bonds,15,Medium,99
6443,51,Female,189244,209543,Real Estate,15,Low,87
6444,59,Male,172009,297173,Bonds,1,High,55
6445,32,Male,123657,460130,Real Estate,3,Low,56
6446,39,Female,137276,293729,Real Estate,1,Low,74
6447,54,Female,118672,63271,Mutual Funds,19,Low,4
6448,24,Male,184624,455589,Mutual Funds,13,Medium,25
6449,28,Female,175190,159970,Mutual Funds,15,Low,2
6450,48,Male,41290,290593,Real Estate,13,Medium,19
6451,25,Female,55123,404953,Bonds,18,Low,88
6452,44,Male,82136,40308,Bonds,17,High,8
6453,50,Female,147278,463710,Mutual Funds,1,Low,64
6454,41,Male,182499,483955,Mutual Funds,15,Low,6
6455,21,Female,32257,390518,Real Estate,4,High,84
6456,64,Female,97733,324319,Stocks,2,Medium,14
6457,24,Male,169294,296203,Stocks,19,High,70
6458,46,Male,186259,161520,Real Estate,8,Low,76
6459,44,Female,181853,480970,Stocks,16,Low,71
6460,27,Female,155890,417924,Stocks,8,Medium,57
6461,20,Male,156682,349693,Stocks,10,Low,30
6462,39,Male,172076,139058,Mutual Funds,16,Low,80
6463,63,Male,137178,258981,Bonds,5,Medium,8
6464,42,Female,87600,389911,Bonds,19,Medium,14
6465,51,Female,186587,488069,Mutual Funds,6,Medium,48
6466,30,Male,110952,57934,Mutual Funds,10,Medium,84
6467,58,Female,164257,489134,Mutual Funds,5,Low,28
6468,66,Female,120888,142557,Stocks,19,Medium,6
6469,43,Male,153611,232112,Real Estate,19,Medium,30
6470,30,Female,84476,387238,Real Estate,13,Low,4
6471,48,Male,126279,260920,Stocks,15,Medium,67
6472,45,Male,192284,123156,Stocks,8,Low,10
6473,35,Female,122154,356208,Mutual Funds,11,Medium,27
6474,54,Female,152537,278916,Mutual Funds,1,Medium,82
6475,39,Male,117125,473904,Bonds,4,High,45
6476,65,Male,198702,148603,Mutual Funds,13,Low,75
6477,22,Male,104099,62564,Stocks,7,Medium,35
6478,20,Female,158969,256035,Bonds,7,High,13
6479,66,Male,177657,493830,Mutual Funds,6,High,55
6480,20,Male,125833,43635,Bonds,8,Low,87
6481,36,Male,79240,424135,Bonds,12,High,43
6482,21,Male,44772,158972,Mutual Funds,18,Low,73
6483,48,Female,140990,42394,Real Estate,15,High,68
6484,39,Female,142315,40030,Stocks,16,Low,43
6485,25,Male,128053,335094,Stocks,1,Medium,40
6486,27,Female,117091,474105,Bonds,10,Low,31
6487,48,Female,179010,151631,Real Estate,15,High,3
6488,67,Female,183055,213920,Real Estate,13,Low,17
6489,52,Male,173946,425773,Mutual Funds,19,Medium,80
6490,22,Female,120341,436224,Mutual Funds,13,Medium,39
6491,54,Female,90896,412269,Stocks,9,High,66
6492,24,Male,62822,265706,Mutual Funds,16,High,69
6493,46,Male,181822,440033,Mutual Funds,14,High,97
6494,63,Female,132335,370570,Bonds,9,Medium,77
6495,31,Female,147828,403209,Real Estate,18,Medium,76
6496,39,Male,152766,128652,Real Estate,4,High,19
6497,64,Male,189018,482628,Mutual Funds,12,Medium,22
6498,39,Male,162624,184453,Mutual Funds,5,Medium,8
6499,28,Male,103331,209819,Mutual Funds,11,High,68
6500,58,Female,166343,18515,Stocks,5,Medium,71
6501,23,Male,110201,374445,Stocks,19,High,86
6502,38,Female,95651,152407,Bonds,7,Medium,18
6503,57,Female,131917,63724,Stocks,4,Low,6
6504,46,Female,190066,269319,Real Estate,8,Low,4
6505,64,Male,57186,7405,Stocks,6,Medium,41
6506,62,Male,60267,57515,Real Estate,6,Medium,51
6507,32,Female,69140,12341,Stocks,4,Low,12
6508,32,Female,186007,160356,Stocks,14,High,37
6509,41,Female,61748,164074,Bonds,3,High,2
6510,47,Female,120139,227064,Mutual Funds,10,Low,3
6511,66,Female,164909,458668,Mutual Funds,6,High,45
6512,64,Male,94875,456893,Mutual Funds,18,High,85
6513,41,Male,170682,96796,Bonds,10,Low,39
6514,62,Male,58615,376604,Real Estate,9,Low,77
6515,38,Female,134135,86499,Stocks,16,Medium,54
6516,27,Female,183419,350669,Bonds,4,Low,78
6517,27,Male,64062,460763,Real Estate,11,Low,94
6518,61,Male,85122,155013,Bonds,12,High,18
6519,45,Female,103086,423235,Bonds,19,High,13
6520,67,Male,58205,413995,Real Estate,10,Medium,14
6521,45,Male,48459,285570,Mutual Funds,7,High,41
6522,42,Male,184822,460884,Stocks,7,High,40
6523,62,Female,57729,428399,Mutual Funds,18,High,89
6524,32,Female,68585,202386,Bonds,3,Low,91
6525,47,Male,113698,40927,Real Estate,12,High,87
6526,28,Female,75635,11395,Bonds,14,Low,71
6527,39,Male,59104,236122,Mutual Funds,2,High,48
6528,38,Male,44770,142046,Mutual Funds,9,Low,10
6529,67,Female,158750,272294,Mutual Funds,10,High,89
6530,58,Female,152245,82668,Stocks,6,Medium,54
6531,31,Female,154011,54572,Mutual Funds,17,Medium,35
6532,34,Male,179029,178883,Stocks,15,Medium,24
6533,50,Male,85178,89028,Stocks,1,High,49
6534,33,Male,125155,239050,Mutual Funds,13,Medium,42
6535,30,Female,50828,59497,Real Estate,10,Low,75
6536,45,Male,47171,107300,Bonds,12,Medium,84
6537,61,Male,174218,27466,Bonds,16,Medium,74
6538,46,Male,153249,14550,Stocks,2,Medium,50
6539,30,Male,44202,320206,Stocks,3,Medium,21
6540,57,Female,198214,40394,Stocks,8,Low,28
6541,53,Female,117367,458247,Bonds,15,Medium,92
6542,62,Female,89046,197622,Stocks,19,High,55
6543,38,Male,39849,365938,Real Estate,18,Medium,27
6544,25,Male,181511,145559,Real Estate,1,High,97
6545,65,Male,108872,60084,Stocks,19,High,68
6546,57,Female,65344,342953,Bonds,2,Medium,99
6547,68,Female,166123,167003,Mutual Funds,5,Medium,84
6548,61,Female,105604,352435,Bonds,18,High,6
6549,47,Female,178039,84220,Mutual Funds,16,Low,58
6550,20,Female,182845,228356,Mutual Funds,10,Low,6
6551,54,Male,126550,16366,Stocks,3,Medium,60
6552,59,Female,104383,254824,Real Estate,10,Low,81
6553,27,Female,71182,125525,Stocks,13,Low,19
6554,66,Female,146810,167935,Mutual Funds,10,Medium,61
6555,26,Male,54180,164401,Stocks,11,High,17
6556,30,Female,81372,370437,Mutual Funds,7,High,49
6557,58,Female,133427,68818,Stocks,2,Low,3
6558,23,Female,99086,377469,Real Estate,19,High,34
6559,44,Male,52163,453339,Real Estate,18,Medium,62
6560,31,Male,149616,228133,Bonds,11,Low,60
6561,45,Female,62934,237756,Mutual Funds,17,High,68
6562,57,Female,85595,240065,Mutual Funds,3,Low,87
6563,65,Female,56592,177443,Stocks,12,High,82
6564,31,Female,53039,456982,Bonds,2,Low,34
6565,62,Male,138305,327469,Real Estate,1,High,29
6566,56,Female,119262,176313,Stocks,9,High,60
6567,65,Male,158383,6676,Bonds,19,Medium,44
6568,43,Female,64018,111094,Real Estate,8,Medium,15
6569,35,Male,83158,403498,Stocks,9,Medium,45
6570,32,Male,165630,31222,Real Estate,7,Low,75
6571,44,Female,62174,197375,Mutual Funds,4,Low,9
6572,23,Male,125941,280520,Bonds,16,Low,35
6573,30,Female,133381,463345,Real Estate,6,High,10
6574,51,Male,176624,14431,Bonds,18,High,38
6575,68,Male,196137,300514,Stocks,2,High,29
6576,26,Female,137532,138009,Bonds,11,Low,46
6577,65,Female,163686,488257,Stocks,5,Medium,70
6578,30,Male,64647,422817,Bonds,17,Low,83
6579,47,Male,87940,372260,Stocks,5,Low,90
6580,60,Female,161692,230863,Stocks,3,Medium,73
6581,42,Female,184154,6067,Stocks,19,Medium,45
6582,64,Female,182963,83937,Real Estate,8,Low,77
6583,42,Male,136566,108556,Mutual Funds,11,High,90
6584,69,Female,92395,411688,Bonds,3,High,53
6585,47,Female,80955,191087,Mutual Funds,3,Medium,84
6586,62,Male,62314,431363,Mutual Funds,1,Low,2
6587,66,Female,184572,96396,Mutual Funds,13,High,4
6588,45,Female,83685,321798,Mutual Funds,10,High,71
6589,44,Female,153947,460024,Bonds,6,Medium,19
6590,48,Female,94783,188406,Bonds,11,Low,99
6591,38,Male,130229,221739,Mutual Funds,8,Medium,11
6592,52,Female,80189,141268,Bonds,19,Low,83
6593,55,Female,123554,195672,Bonds,11,Low,32
6594,33,Female,49567,223124,Stocks,6,Low,14
6595,33,Female,187050,486176,Bonds,12,Low,49
6596,54,Female,106089,215489,Real Estate,18,Low,69
6597,49,Female,170702,297737,Mutual Funds,3,Low,25
6598,47,Male,173075,377567,Bonds,13,High,14
6599,36,Male,71444,332203,Mutual Funds,4,High,39
6600,22,Male,116184,112041,Bonds,9,High,12
6601,35,Female,192679,206867,Mutual Funds,16,High,49
6602,65,Female,54821,226458,Real Estate,12,Low,84
6603,49,Female,44601,311545,Bonds,7,High,18
6604,48,Male,142882,298737,Bonds,12,Low,1
6605,64,Female,101657,408677,Real Estate,8,Medium,4
6606,34,Male,199629,98220,Bonds,15,Medium,12
6607,65,Female,111846,40690,Mutual Funds,2,High,26
6608,44,Female,80502,100360,Real Estate,11,Low,32
6609,57,Male,153409,73923,Stocks,5,High,79
6610,61,Male,52098,26826,Mutual Funds,6,Low,52
6611,66,Male,148502,387384,Bonds,19,High,99
6612,57,Male,105516,150625,Mutual Funds,14,Medium,90
6613,42,Male,74280,244438,Real Estate,7,Medium,15
6614,44,Male,38951,320309,Bonds,12,High,8
6615,61,Female,38117,256127,Bonds,17,High,92
6616,26,Male,55979,324598,Real Estate,4,Low,30
6617,41,Female,46915,274103,Stocks,10,Medium,54
6618,36,Female,89261,309859,Bonds,1,High,67
6619,37,Female,148825,427595,Bonds,4,Low,70
6620,68,Female,128902,420890,Bonds,13,Medium,95
6621,60,Female,102964,145631,Stocks,6,Low,90
6622,29,Male,65677,37252,Mutual Funds,15,Medium,8
6623,29,Male,79830,293248,Stocks,14,Medium,63
6624,26,Male,38922,398767,Mutual Funds,3,Low,93
6625,67,Female,126696,70669,Bonds,19,Low,17
6626,69,Male,97561,142679,Mutual Funds,6,Medium,16
6627,57,Female,43220,81639,Mutual Funds,2,Medium,45
6628,46,Female,83380,310117,Mutual Funds,9,Low,68
6629,52,Female,163838,131142,Mutual Funds,13,High,10
6630,20,Female,151449,428074,Bonds,18,Low,80
6631,63,Male,194231,437583,Real Estate,12,High,19
6632,53,Male,40935,477124,Stocks,4,Low,39
6633,23,Male,33784,104364,Mutual Funds,7,High,50
6634,36,Male,181293,195923,Bonds,12,High,77
6635,23,Male,190251,323680,Bonds,11,Medium,60
6636,62,Female,48069,84584,Bonds,7,Low,68
6637,45,Male,151185,363103,Bonds,10,Low,32
6638,23,Female,65682,154642,Mutual Funds,9,Low,82
6639,20,Female,141547,482801,Stocks,2,High,80
6640,26,Female,124303,172010,Bonds,5,High,89
6641,49,Male,157081,474671,Stocks,10,Medium,64
6642,69,Female,107818,102216,Stocks,14,High,80
6643,28,Female,181182,262287,Stocks,16,Low,86
6644,54,Male,141269,450014,Real Estate,2,High,24
6645,27,Female,192304,382427,Bonds,19,High,28
6646,43,Female,74273,369554,Bonds,9,Medium,23
6647,38,Female,85210,457934,Bonds,14,High,63
6648,55,Male,103191,453185,Stocks,15,Low,56
6649,69,Female,59461,499941,Bonds,19,Low,85
6650,62,Female,34610,265474,Bonds,8,Low,73
6651,46,Male,86973,217911,Stocks,15,Low,66
6652,51,Male,168655,498798,Bonds,8,Medium,38
6653,33,Female,55583,219156,Mutual Funds,4,Medium,28
6654,37,Male,178773,480753,Real Estate,6,Low,26
6655,47,Male,36880,50820,Mutual Funds,11,Low,60
6656,48,Male,119257,103235,Mutual Funds,12,High,60
6657,35,Male,142024,230328,Mutual Funds,9,High,91
6658,54,Male,102417,169290,Stocks,18,High,55
6659,66,Male,33722,14990,Bonds,17,High,25
6660,50,Male,50077,17778,Mutual Funds,3,High,21
6661,23,Female,110868,438356,Mutual Funds,13,Low,25
6662,56,Male,157430,367340,Bonds,6,High,58
6663,36,Male,43229,92448,Stocks,14,High,38
6664,58,Male,103338,187678,Mutual Funds,1,High,46
6665,67,Female,172511,97334,Bonds,4,Medium,75
6666,65,Male,196974,467560,Bonds,18,Medium,92
6667,45,Male,32598,80012,Real Estate,11,Medium,4
6668,67,Female,122297,64871,Mutual Funds,11,Low,19
6669,58,Male,165124,121445,Mutual Funds,8,Medium,62
6670,60,Female,42741,218214,Real Estate,4,High,24
6671,23,Female,99360,427156,Bonds,2,High,86
6672,49,Male,66288,356017,Bonds,1,High,55
6673,49,Female,162321,225028,Mutual Funds,10,Low,25
6674,41,Male,184042,259852,Mutual Funds,17,Medium,72
6675,30,Male,45565,296734,Real Estate,7,Medium,84
6676,21,Female,86995,449733,Mutual Funds,7,High,65
6677,63,Female,81656,492808,Mutual Funds,13,High,68
6678,31,Male,75765,72145,Stocks,1,Medium,12
6679,49,Male,163086,427513,Real Estate,1,Medium,25
6680,55,Female,144794,163938,Bonds,13,High,21
6681,37,Male,138987,126909,Mutual Funds,1,Medium,19
6682,45,Male,175084,301135,Bonds,6,Medium,98
6683,26,Male,87498,6907,Mutual Funds,10,Low,70
6684,20,Female,98776,216586,Stocks,1,High,52
6685,45,Male,153675,424154,Real Estate,5,Medium,54
6686,42,Male,91711,343623,Real Estate,2,Low,35
6687,45,Male,72530,404026,Bonds,3,Low,3
6688,64,Female,179090,246537,Stocks,3,Low,33
6689,25,Female,158236,322744,Bonds,18,Low,73
6690,25,Female,47916,248439,Stocks,8,Low,7
6691,63,Male,70376,325756,Mutual Funds,9,Low,27
6692,27,Female,140713,304849,Mutual Funds,2,Low,1
6693,43,Male,146128,485884,Stocks,2,High,40
6694,41,Female,115566,284759,Mutual Funds,16,High,18
6695,38,Male,107125,246636,Real Estate,7,High,35
6696,56,Female,117519,80475,Stocks,4,Low,81
6697,37,Male,42437,376198,Stocks,5,Medium,39
6698,50,Male,92146,100490,Bonds,1,Low,11
6699,56,Female,57618,266499,Stocks,10,High,45
6700,49,Male,39705,333417,Bonds,13,High,75
6701,61,Female,110912,91356,Stocks,15,Low,3
6702,52,Female,81750,253739,Real Estate,1,High,77
6703,29,Male,74379,315847,Real Estate,18,Medium,52
6704,56,Male,82682,113447,Real Estate,14,Medium,60
6705,31,Female,135894,195197,Bonds,18,Medium,92
6706,49,Female,90384,185753,Bonds,12,Low,58
6707,46,Female,160512,213929,Mutual Funds,12,High,54
6708,58,Male,81128,37567,Bonds,5,High,34
6709,28,Female,162907,257901,Bonds,7,Medium,28
6710,40,Male,51283,9418,Real Estate,13,High,61
6711,31,Male,79506,309308,Stocks,9,Low,66
6712,48,Female,197035,6986,Bonds,6,Medium,66
6713,52,Female,155007,234722,Mutual Funds,7,Low,37
6714,62,Male,170251,43593,Stocks,18,Low,16
6715,34,Male,124440,301127,Bonds,15,High,72
6716,21,Male,136649,117194,Stocks,8,Low,75
6717,58,Male,41955,485934,Stocks,16,Medium,45
6718,63,Female,168270,430205,Stocks,17,Low,15
6719,37,Male,74588,365692,Stocks,3,High,4
6720,22,Female,172838,130605,Stocks,13,Low,23
6721,26,Female,126626,314031,Bonds,9,Low,72
6722,62,Female,99874,421658,Stocks,15,High,80
6723,37,Male,145117,278387,Stocks,16,High,16
6724,63,Male,166373,5132,Mutual Funds,16,High,88
6725,57,Female,176216,151628,Mutual Funds,19,High,53
6726,56,Female,174856,331541,Stocks,4,High,10
6727,52,Female,97959,350434,Bonds,19,High,34
6728,63,Female,38272,195512,Mutual Funds,19,High,18
6729,50,Male,162645,432071,Mutual Funds,2,Low,53
6730,30,Female,54419,14839,Stocks,6,Low,16
6731,23,Male,78555,244459,Bonds,13,Low,62
6732,37,Male,166248,195136,Real Estate,15,Medium,52
6733,23,Male,197233,247791,Bonds,10,High,57
6734,68,Male,152082,221994,Mutual Funds,10,Low,72
6735,53,Female,176236,441436,Mutual Funds,4,High,64
6736,48,Male,55379,346508,Mutual Funds,14,Medium,84
6737,43,Female,48368,177150,Mutual Funds,8,High,23
6738,41,Male,193843,237279,Mutual Funds,6,Low,40
6739,21,Female,134302,392832,Stocks,12,Medium,14
6740,63,Female,128906,486958,Stocks,8,High,80
6741,25,Female,73327,333574,Stocks,6,Medium,18
6742,61,Female,123787,268409,Mutual Funds,15,High,94
6743,44,Female,61977,158879,Stocks,19,Medium,36
6744,40,Male,36714,232751,Mutual Funds,14,Low,39
6745,35,Female,136680,185586,Bonds,3,High,41
6746,50,Male,107237,192388,Real Estate,18,High,1
6747,33,Female,175963,342645,Bonds,10,High,81
6748,58,Male,82299,69817,Real Estate,14,Low,92
6749,47,Male,95124,363092,Stocks,14,Medium,71
6750,51,Male,123052,168301,Real Estate,7,Low,84
6751,47,Female,70912,430964,Bonds,7,Medium,42
6752,68,Male,144742,177345,Bonds,11,High,24
6753,28,Female,98446,59784,Real Estate,18,Medium,65
6754,64,Female,91516,416306,Bonds,10,Medium,18
6755,41,Male,155223,241710,Stocks,15,High,90
6756,51,Male,197188,491793,Bonds,12,High,14
6757,24,Female,113521,257673,Real Estate,17,Medium,19
6758,42,Female,183223,149446,Stocks,17,High,82
6759,24,Female,155673,132247,Real Estate,1,High,7
6760,61,Female,101366,51116,Mutual Funds,6,Medium,64
6761,51,Female,70888,216983,Mutual Funds,15,Low,2
6762,29,Female,86195,64133,Stocks,19,Low,7
6763,58,Male,114010,466145,Stocks,14,High,28
6764,34,Female,128474,344482,Bonds,10,Medium,92
6765,26,Female,159986,193350,Real Estate,10,High,81
6766,48,Male,98345,172534,Mutual Funds,7,Low,30
6767,66,Male,152617,457840,Bonds,7,Low,85
6768,22,Male,188002,317285,Mutual Funds,14,Medium,73
6769,38,Female,89117,216519,Bonds,15,Medium,36
6770,29,Male,53095,90600,Bonds,9,Low,22
6771,47,Male,33991,146727,Mutual Funds,15,Medium,79
6772,48,Female,53519,309008,Bonds,9,Low,78
